mapped_pincode,mapped_city_db,mapped_state_db,mapped_city_tat,Latitude,Longitude
431506,Selu,MH,Selu,19.262222,76.437158
281303,Mathura,UP,Mathura,27.440126,77.720718
231213,Robertsganj,UP,Robertsganj,24.667334,83.244171
413736,Loni,MH,Loni,19.578211,74.456421
370675,Nakhatrana,GJ,Nakhatrana,23.320415,69.348084
242221,JalalabadUP,UP,JalalabadUP,27.725276,79.653379
364515,Savarkundla,GJ,Savarkundla,21.338835,71.307825
502114,Siddipet,TS,Siddipet,18.109133,78.773112
229128,Salon,UP,Salon,26.083141,81.362703
250101,Baghpat,UP,Baghpat,28.862748,77.286813
604404,Vandavasi,TN,Vandavasi,12.521145,79.585112
490004,Durg,CG,Durg,21.208636,81.344572
175037,Sarkaghat,HP,Sarkaghat,31.714823,76.689218
493776,Dhamtari,CG,Dhamtari,20.663668,81.555754
700000,Kolkata,WB,Kolkata,22.535245,88.393921
284128,Jhansi,UP,Jhansi,25.459447,78.607764
110038,Delhi,DL,Delhi,28.514663,77.107514
461001,Hoshangabad,MP,Hoshangabad,22.757015,77.715419
500102,Hyderabad,TS,Hyderabad,17.421841,78.436926
793002,Shillong,ML,Shillong,25.57784,91.876762
835219,Ormanjhi,JH,Ormanjhi,23.488567,85.481152
613104,Thirukkattupalli,TN,Thirukkattupalli,10.849766,78.955063
390020,Vadodara,GJ,Vadodara,22.297185,73.178671
754136,Tirtol,OR,Tirtol,20.305214,86.330793
628208,Tiruchendur,TN,Tiruchendur,8.462645,78.033395
516105,Koduru,AP,Koduru,14.005935,79.328325
581316,Ankola,KA,Ankola,14.726559,74.285042
305901,Beawar,RJ,Beawar,26.100371,74.315889
452009,Indore,MP,Indore,22.69164,75.837088
770033,Birmitrapur,OR,Birmitrapur,22.403443,84.731587
802219,Sasaram,BR,Sasaram,25.075767,84.207139
783122,Goalpara,AS,Goalpara,25.933582,90.772771
431522,Latur,MH,Latur,18.84431,76.535964
574267,Moodabidri,KA,Moodabidri,13.004558,74.965685
586211,Indi,KA,Indi,17.27494,75.969376
493559,Sarangarh,CG,Sarangarh,21.628888,82.933612
243505,Milak,UP,Milak,28.546943,79.314988
828117,Dhanbad,JH,Dhanbad,23.762141,86.388341
571304,Mysore,KA,Mysore,12.332349,76.606577
626004,Aruppukkottai,TN,Aruppukkottai,9.548521,78.005814
516330,Vempalli,AP,Vempalli,14.33043,78.536237
803303,Sheonar,BR,Sheonar,25.39522,85.9216
623101,Karaikudi,TN,Karaikudi,9.947145,78.736628
735136,Mekhliganj,WB,Mekhliganj,26.34955,88.904998
151111,Rampura Phul,PB,Rampura Phul,30.242852,75.163305
325207,Baran,RJ,Baran,24.926452,76.430853
442107,Wardha,MH,Wardha,20.714401,78.574768
999993,Delhi,DL,Delhi,28.647754,77.182541
508004,Nalgonda,TS,Nalgonda,17.041675,79.267656
689681,Pathanamthitta,KL,Pathanamthitta,9.265442,76.779581
576001,Manipal,KA,Manipal,13.353416,74.784027
722158,Mejia,WB,Mejia,23.523496,86.936618
673643,Kozhikode,KL,Kozhikode,11.31187,75.806783
607107,Viluppuram,TN,Viluppuram,11.841449,79.42884
843316,Runnisaidpur,BR,Runnisaidpur,26.450463,85.38449
393120,Jhagadia,GJ,Jhagadia,21.792643,73.299789
603105,Thiruporur,TN,Thiruporur,12.684757,80.156803
144044,Nakodar,PB,Nakodar,31.077497,75.506185
127310,Charkhi Dadri,HR,Charkhi Dadri,28.467961,76.162558
493554,Basna,CG,Basna,21.277718,82.822479
500112,Hyderabad,TS,Hyderabad,17.421841,78.436926
847429,Darbhanga,BR,Darbhanga,26.088305,85.98296
788025,Silchar,AS,Silchar,24.858148,92.755514
673586,Thamarassery,KL,Thamarassery,11.463202,75.968787
283202,Tundla,UP,Tundla,27.226507,78.240194
585309,Shahapur,KA,Shahapur,16.72205,76.638733
431521,Parbhani,MH,Parbhani,19.08251,76.720496
484001,Shahdol,MP,Shahdol,23.306734,81.355721
734404,Siliguri,WB,Siliguri,26.715134,88.425233
570026,Mysore,KA,Mysore,12.306718,76.593983
621306,Manapparai,TN,Manapparai,10.607134,78.423666
402107,Pen,MH,Pen,18.735928,73.094377
534222,Tanuku,AP,Tanuku,16.715395,81.670954
713132,Nanoor,WB,Nanoor,23.653923,87.940747
643212,Gudalur,TN,Gudalur,11.502736,76.491495
784147,Mangaldoi,AS,Mangaldoi,26.49415,91.924285
483225,Sihora,MP,Sihora,23.486012,80.103281
721626,Bajkul,WB,Bajkul,22.025197,87.820596
624414,Madurai,TN,Madurai,10.225168,78.232384
751001,Bhubaneshwar,OR,Bhubaneshwar,20.27679,85.836776
390009,Vadodara,GJ,Vadodara,22.258945,73.214919
601205,Gummudipoondi,TN,Gummudipoondi,13.417102,80.313879
721163,Howrah,WB,Howrah,22.510836,88.144055
534238,Bhimavaram,AP,Bhimavaram,16.615609,81.640764
411006,Pune,MH,Pune,18.548329,73.879177
691509,Kottarakkara,KL,Kottarakkara,8.949438,76.718692
383245,Bhiloda,GJ,Bhiloda,23.763663,73.254156
384465,Vijapur,GJ,Vijapur,23.560112,72.753597
609809,Kumbakonam,TN,Kumbakonam,11.045763,79.523448
781329,Tihu,AS,Tihu,26.557295,91.217868
695144,Attingal,KL,Attingal,8.716631,76.775997
752028,Balugaon,OR,Balugaon,19.748417,85.205928
591156,Belgaum,KA,Belgaum,16.030576,74.532264
303313,Bandikui,RJ,Bandikui,27.045731,76.572178
679103,Pazhayannur,KL,Pazhayannur,10.768173,76.409902
209870,Miyanganj,UP,Miyanganj,26.801886,80.483913
531036,Chodavaram,AP,Chodavaram,17.827805,82.937247
583227,Gangavathi,KA,Gangavathi,15.433943,76.527067
515408,Gooty,AP,Gooty,15.049003,77.873295
637407,Rasipuram,TN,Rasipuram,11.496398,78.270139
815354,Jamtara,JH,Jamtara,23.857957,86.878728
628304,Ottapidaram,TN,Ottapidaram,8.826293,78.021846
470673,Hatta,MP,Hatta,24.137267,79.606418
630102,Karaikudi,TN,Karaikudi,10.145843,78.776653
784509,Udalguri,AS,Udalguri,26.74052,92.095033
841246,Siwan,BR,Siwan,26.157829,84.268444
825316,Ramgarh,JH,Ramgarh,23.727056,85.506775
560085,Bangalore,KA,Bangalore,12.930059,77.554139
785684,Nazira,AS,Nazira,26.879625,94.644016
176107,Sujanpur,HP,Sujanpur,31.920514,76.460997
608002,Chidambaram,TN,Chidambaram,11.390569,79.718812
680602,Thrissur,KL,Thrissur,10.59844,76.095762
493770,Dhamtari,CG,Dhamtari,20.952331,81.604223
624213,Vadipatti,TN,Vadipatti,10.138103,77.768106
400059,Mumbai,MH,Mumbai,19.114824,72.880313
444308,Akola,MH,Akola,20.828081,76.648051
413517,Udgir,MH,Udgir,18.393918,77.11338
848207,Singhia,BR,Singhia,25.725052,86.309754
835231,Gumla,JH,Gumla,23.375063,84.384112
387520,Matar,GJ,Matar,22.611702,72.620303
628721,Kovilpatti,TN,Kovilpatti,9.142593,77.786252
577135,Kadur,KA,Kadur,13.434213,75.917529
362136,Junagadh,GJ,Junagadh,21.517108,70.4621
306001,Marwar Junction,RJ,Marwar Junction,25.726194,73.617757
721643,Tamluk,WB,Tamluk,22.205518,87.897934
999956,Surat,GJ,Surat,21.184528,72.835312
382810,Vijapur,GJ,Vijapur,23.487586,72.651369
713420,Panagarh,WB,Panagarh,23.406493,87.530767
342037,Mathania,RJ,Mathania,26.620035,73.175606
770018,Rajgangpur,OR,Rajgangpur,22.228456,84.456164
841237,Siwan,BR,Siwan,26.143788,84.319926
515133,Puttaparthi,AP,Puttaparthi,14.186842,77.76681
581208,Ranebennur,KA,Ranebennur,14.555782,75.613182
713330,Asansol,WB,Asansol,23.719494,87.002568
848302,KalyanpurBR,BR,KalyanpurBR,25.957407,85.779789
326501,Bhawani Mandi,RJ,Bhawani Mandi,24.534112,76.001845
641653,Annur,TN,Annur,11.233065,77.106727
243122,Bareilly,UP,Bareilly,28.383944,79.425367
784174,BiswanathCH,AS,BiswanathCH,26.817017,93.146764
400713,Mumbai,MH,Mumbai,19.065071,73.028894
743136,Naihati,WB,Naihati,22.923629,88.431936
587121,Mudhol,KA,Mudhol,16.380728,75.374362
631005,Arakkonam,TN,Arakkonam,13.075774,79.66055
691526,Adoor,KL,Adoor,9.090569,76.753863
679310,Sankaramangalam,KL,Sankaramangalam,10.825462,76.181985
391210,Karjan,GJ,Karjan,22.076113,73.151199
422402,Igatpuri,MH,Igatpuri,19.715162,73.6256
515641,Anantapur,AP,Anantapur,14.678339,77.599248
233305,Ghazipur,UP,Ghazipur,25.647542,83.559073
160074,Mohali,PB,Mohali,30.710001,76.689489
680732,Chalakudy,KL,Chalakudy,10.240529,76.266841
581211,Ranebennur,KA,Ranebennur,14.670174,75.732004
610102,Thiruvarur,TN,Thiruvarur,10.725126,79.550433
335001,Ganga Nagar,RJ,Ganga Nagar,29.920097,73.87332
143415,Patti,PB,Patti,31.347504,74.873545
313015,Udaipur,RJ,Udaipur,24.584217,73.701272
388001,Anand,GJ,Anand,22.555927,72.962193
625005,Madurai,TN,Madurai,9.885147,78.074631
673578,Mananthavadi,KL,Mananthavadi,11.802546,76.003024
734226,Tista Bazar,WB,Tista Bazar,27.060877,88.424854
507004,Khammam,TS,Khammam,17.254476,80.148255
507165,Wyra,TS,Wyra,17.193234,80.361526
521109,Pedapadu,AP,Pedapadu,16.616741,80.920504
388140,Anand,GJ,Anand,22.408803,72.84122
828109,Dhanbad,JH,Dhanbad,23.834933,86.518612
843351,Sheohar,BR,Sheohar,26.513478,85.297191
325209,Baran,RJ,Baran,25.153722,76.294285
370445,Mandvi,GJ,Mandvi,23.09964,69.339191
679592,Valanchery,KL,Valanchery,10.889173,76.073649
441911,Gondia,MH,Gondia,21.408984,79.932791
855108,Bahadurganj,BR,Bahadurganj,26.102605,87.951908
786006,Dibrugarh,AS,Dibrugarh,27.382106,94.870043
845401,Motihari,BR,Motihari,26.658479,84.917874
607102,Panruti,TN,Panruti,11.758506,79.606001
425306,Raver,MH,Raver,21.046085,76.06148
458228,Ratangarh-MP,MP,Ratangarh-MP,24.806888,75.107343
224211,Ayodhya,UP,Ayodhya,26.752815,82.141688
843325,Sheohar,BR,Sheohar,26.511168,85.380879
752070,Nayagarh,OR,Nayagarh,20.128721,85.110826
590018,Belgaum,KA,Belgaum,15.777887,74.463176
440007,Nagpur,MH,Nagpur,21.169026,79.034279
713421,Jamalpur,WB,Jamalpur,23.071672,87.896056
274302,Sewarhi,UP,Sewarhi,26.802183,84.143524
999985,Hoskote,KA,Hoskote,13.070705,77.793245
416609,Kankavali,MH,Kankavali,16.271085,73.8095
787032,North Lakhimpur,AS,North Lakhimpur,27.288652,94.140991
172022,Rampur Bushahr,HP,Rampur Bushahr,31.448763,77.629863
176087,Palampur,HP,Palampur,32.029078,76.535806
823002,Gaya,BR,Gaya,24.80986,85.005874
686641,Kottayam,KL,Kottayam,9.546686,76.577799
632057,Vellore,TN,Vellore,12.840044,79.145472
515775,Gooty,AP,Gooty,14.948547,77.592018
586138,Bijapur,KA,Bijapur,16.821214,75.718988
591264,Chikodi,KA,Chikodi,16.42515,74.583228
483105,Tendukheda,MP,Tendukheda,23.395196,79.539477
160034,Chandigarh,CH,Chandigarh,30.718831,76.767725
689578,Tiruvalla,KL,Tiruvalla,9.364443,76.513268
854201,Araria,BR,Araria,25.993686,87.274899
244255,Anupshahar,UP,Anupshahar,28.538742,78.317086
605106,Pondicherry,PU,Pondicherry,11.871101,79.633181
670602,Kannur,KL,Kannur,11.993651,75.448049
641025,Coimbatore,TN,Coimbatore,11.03843,76.925425
785619,Dergaon,AS,Dergaon,26.637683,93.823245
573165,Sakleshpur,KA,Sakleshpur,13.005167,75.697156
845103,Narkatiaganj,BR,Narkatiaganj,27.109098,84.350929
250609,Baghpat,UP,Baghpat,28.944846,77.21906
324006,Kota,RJ,Kota,25.182597,75.841696
533577,Amalapuram,AP,Amalapuram,16.634639,82.054323
208014,Kanpur,UP,Kanpur,26.434751,80.313531
441601,Gondia,MH,Gondia,21.460237,80.194121
535005,Vizianagaram,AP,Vizianagaram,18.049114,83.397456
609205,Mayiladuthurai,TN,Mayiladuthurai,11.228757,79.630922
486111,Raipur Karchulion,MP,Raipur Karchulion,24.646981,81.546455
627358,Tirunelveli,TN,Tirunelveli,8.748021,77.702114
620010,Tiruchi,TN,Tiruchi,10.808016,78.71858
486881,Deosar,MP,Deosar,24.318728,82.303607
506355,Cherial,TS,Cherial,17.935926,78.894819
134111,Zirakpur,PB,Zirakpur,30.647945,76.808628
442904,Chimur,MH,Chimur,20.470011,79.445193
535128,Garividi,AP,Garividi,18.286942,83.543382
335771,Gharsana,RJ,Gharsana,29.024643,73.079991
328022,Bari,RJ,Bari,26.742896,77.539158
638455,Erode,TN,Erode,11.42417,77.557856
413710,Loni,MH,Loni,19.538205,74.534233
313205,Fatehnagar,RJ,Fatehnagar,24.815436,74.094872
455002,Indore,MP,Indore,22.734434,75.8847
643232,Coonoor,TN,Coonoor,11.356765,76.784742
334202,Bikaner,RJ,Bikaner,28.03218,73.310476
361010,Khambhalia,GJ,Khambhalia,22.37334,69.708203
531035,Anakapalle,AP,Anakapalle,17.79005,83.122709
795148,Imphal,MN,Imphal,24.600939,94.04397
603209,Chennai,TN,Chennai,12.794886,80.02167
713383,Mejia,WB,Mejia,23.660728,87.090002
626188,Rajapalayam,TN,Rajapalayam,9.391866,77.495952
523170,Chirala,AP,Chirala,15.855094,80.285779
403729,Goa,GA,Goa,15.270657,73.985999
690555,Haripad,KL,Haripad,9.289296,76.444344
845502,Chakia,BR,Chakia,26.415761,85.048706
486445,Semariya,MP,Semariya,24.790539,81.152321
466112,Sehore,MP,Sehore,23.206483,77.098163
797110,Chumukeidma,NL,Chumukeidma,25.808031,93.786284
201302,Ghaziabad,UP,Ghaziabad,28.684092,77.50442
802158,Jagdishpur,BR,Jagdishpur,25.46899,84.422426
395001,Surat,GJ,Surat,21.187118,72.811308
321632,Rajgarh-RJ,RJ,Rajgarh-RJ,27.348986,76.762519
999996,Kolkata,WB,Kolkata,22.534299,88.380749
632107,Gudiyattam,TN,Gudiyattam,12.79562,78.879343
302003,Jaipur,RJ,Jaipur,26.915794,75.832866
695009,Thiruvananthapuram,KL,Thiruvananthapuram,8.471423,76.948024
110061,Delhi,DL,Delhi,28.53594,77.057829
631052,Arakkonam,TN,Arakkonam,12.92618,79.570869
444905,Morshi,MH,Morshi,21.336684,78.009204
999967,Vijayawada,AP,Vijayawada,16.520665,80.610977
203405,Siyana,UP,Siyana,28.533624,78.066675
326037,Aklera,RJ,Aklera,24.234295,76.809642
485001,Satna,MP,Satna,24.574934,80.83526
411047,Pune,MH,Pune,18.599206,73.92651
689675,Ranni,KL,Ranni,9.414204,76.776583
743352,Fatepur,WB,Fatepur,22.285268,88.228536
733123,Raiganj,WB,Raiganj,25.601304,88.126708
695125,Neyyattinkara,KL,Neyyattinkara,8.48177,77.135809
626514,Madurai,TN,Madurai,9.929975,77.951567
637210,Tiruchengode,TN,Tiruchengode,11.266229,77.834595
303003,Viratnagar,RJ,Viratnagar,27.353117,76.147226
685563,Kuthumkal,KL,Kuthumkal,9.980048,77.02261
639108,Karur,TN,Karur,10.955867,78.236968
635802,Ambur,TN,Ambur,12.78943,78.722123
585101,Gulbarga,KA,Gulbarga,17.345513,76.829851
688012,Alappuzha,KL,Alappuzha,9.490296,76.32464
110023,Delhi,DL,Delhi,28.575193,77.196535
360026,Rajkot,GJ,Rajkot,22.288965,70.818208
144803,Kapurthala,PB,Kapurthala,31.4557,75.454876
509104,Kothakota,TS,Kothakota,16.206219,77.993861
828306,Gomoh,JH,Gomoh,23.804036,86.210718
613002,Thanjavur,TN,Thanjavur,10.803226,79.137931
185132,Rajouri,JK,Rajouri,33.359054,74.333327
160030,Chandigarh,CH,Chandigarh,30.711695,76.790668
691306,Ayoor,KL,Ayoor,8.927698,76.906874
385526,Palanpur,GJ,Palanpur,24.173435,72.424416
766026,Jaipatna,OR,Jaipatna,19.47339,82.806166
620018,Tiruchi,TN,Tiruchi,10.830251,78.685643
460449,Sarni,MP,Sarni,22.124976,78.111151
524404,Srikalahasti,AP,Srikalahasti,13.957899,79.596786
176301,Dalhousie,HP,Dalhousie,32.552845,75.950191
403520,Goa,GA,Goa,15.568039,73.762483
262520,Pithoragarh,UK,Pithoragarh,29.572517,80.254446
591116,Saundatti,KA,Saundatti,15.805868,75.118154
841239,Mairwa,BR,Mairwa,26.237588,84.152242
713150,Katwa,WB,Katwa,23.632566,88.090315
629201,Nagercoil,TN,Nagercoil,8.172659,77.389849
470003,Sagar,MP,Sagar,23.8291,78.773665
560002,Bangalore,KA,Bangalore,12.964682,77.58302
632058,Vellore,TN,Vellore,12.848409,79.109679
626110,Rajapalayam,TN,Rajapalayam,9.500166,77.589176
442507,Chandrapur,MH,Chandrapur,19.926349,79.307703
413010,Solapur,MH,Solapur,17.664457,75.914761
485003,Satna,MP,Satna,24.574857,80.851347
813129,Bhagalpur,BR,Bhagalpur,25.230467,86.962418
784169,Narayanpur,AS,Narayanpur,26.951246,93.855102
412102,Nira,MH,Nira,18.103788,74.213771
824236,Tekari,BR,Tekari,24.942332,84.843424
413525,Kaij,MH,Kaij,18.397481,75.873014
584127,Lingasugur,KA,Lingasugur,16.17916,76.340675
473990,Pichhore,MP,Pichhore,25.033468,78.12788
271305,Itava,UP,Itava,27.006059,82.355477
332715,Reengus,RJ,Reengus,27.464923,75.596336
689615,Ranni,KL,Ranni,9.399697,76.743042
360440,Dhoraji,GJ,Dhoraji,21.763514,70.379183
844509,Mahnar Bazar,BR,Mahnar Bazar,25.617714,85.462486
242220,JalalabadUP,UP,JalalabadUP,27.546185,79.688546
176108,Sujanpur,HP,Sujanpur,31.812953,76.479048
306023,Marwar Junction,RJ,Marwar Junction,25.666634,73.741683
685619,Kuthumkal,KL,Kuthumkal,9.936831,77.108413
576101,Manipal,KA,Manipal,13.338123,74.748417
145024,Pathankot,PB,Pathankot,32.359838,75.610727
396321,Bilimora,GJ,Bilimora,20.769583,72.971004
583131,Harpanahalli,KA,Harpanahalli,14.788179,75.988242
250106,Meerut,UP,Meerut,28.872005,77.870169
682026,Elamakkara,KL,Elamakkara,10.007171,76.29209
517330,Madanapalle,AP,Madanapalle,13.558377,78.51265
181111,RS Pura,JK,RS Pura,32.577954,74.772211
473554,Shivpuri,MP,Shivpuri,25.425,77.65557
686122,Pala,KL,Pala,9.682925,76.777868
571111,Gundlupet,KA,Gundlupet,11.815954,76.683377
275204,Dullahpur,UP,Dullahpur,25.711418,83.253099
756043,Raj Berhampur,OR,Raj Berhampur,21.530856,86.651062
175029,Chachyot,HP,Chachyot,31.582912,77.044629
422012,Nashik,MH,Nashik,19.989075,73.713847
243702,Milak,UP,Milak,28.611986,79.168907
524152,Nellore,AP,Nellore,14.705475,79.979077
613303,Thanjavur,TN,Thanjavur,10.696634,79.078176
670010,Kannur,KL,Kannur,11.925503,75.350316
721101,Midnapore,WB,Midnapore,22.418306,87.32381
390018,Vadodara,GJ,Vadodara,22.318343,73.202222
160043,Chandigarh,CH,Chandigarh,30.720006,76.754764
224212,Dostpur,UP,Dostpur,26.276497,82.470759
713124,Bardhaman,WB,Bardhaman,23.184896,87.963315
711317,Howrah,WB,Howrah,22.567629,88.257839
508266,Haliya,TS,Haliya,16.77851,79.320711
144528,Garhshanker,PB,Garhshanker,31.265529,76.10863
301405,Khairthal,RJ,Khairthal,27.816939,76.728049
342003,Jodhpur,RJ,Jodhpur,26.278473,73.006847
494442,Jagdalpur,CG,Jagdalpur,19.010583,81.887487
413132,Indapur,MH,Indapur,18.220156,74.882978
522603,Narasaraopet,AP,Narasaraopet,16.259685,80.008786
175134,Nagwain,HP,Nagwain,31.814487,77.179891
691557,Kottarakkara,KL,Kottarakkara,9.012689,76.823138
627953,Sankarankovil,TN,Sankarankovil,9.065953,77.607574
506015,Warangal,TS,Warangal,18.032346,79.53895
770011,Sundargarh,OR,Sundargarh,22.083599,83.921066
465667,Narsinghgarh,MP,Narsinghgarh,23.518151,77.027289
305206,Ajmer,RJ,Ajmer,26.3456,74.574807
813209,Kahalgaon,BR,Kahalgaon,25.322631,87.429979
641013,Coimbatore,TN,Coimbatore,11.019433,76.936567
472221,Jatara,MP,Jatara,25.023487,79.225389
847422,Benipur,BR,Benipur,26.154323,86.151657
142024,Jagraon,PB,Jagraon,30.81182,75.511053
671329,Kanhangad,KL,Kanhangad,12.322199,75.081042
412405,Ambegaon,MH,Ambegaon,18.972255,73.964281
411107,Pune,MH,Pune,18.516475,73.858389
815351,Jamtara,JH,Jamtara,23.962265,86.802781
276208,Nizamabad-UP,UP,Nizamabad-UP,26.122613,83.04091
626131,Sivakasi,TN,Sivakasi,9.334581,77.76728
516247,Cuddapah,AP,Cuddapah,14.411631,78.978855
570008,Mysore,KA,Mysore,12.258778,76.619621
160044,Chandigarh,CH,Chandigarh,30.71429,76.75109
312001,Chittaurgarh,RJ,Chittaurgarh,24.891531,74.625346
250623,Baraut,UP,Baraut,29.191424,77.284255
841405,Gopalganj,BR,Gopalganj,26.383811,84.586767
394730,Vansda,GJ,Vansda,20.771134,73.498613
504251,Bellampalli,TS,Bellampalli,19.075872,79.488042
464258,Ganj Basoda,MP,Ganj Basoda,23.763079,77.777247
743318,Fatepur,WB,Fatepur,22.400107,88.152764
689660,Kozhenchery,KL,Kozhenchery,9.338085,76.718016
323302,Bundi,RJ,Bundi,25.4064,76.072063
509120,Kothakota,TS,Kothakota,16.380817,77.941148
261405,Sitapur,UP,Sitapur,27.417871,80.640853
624710,Oddanchatram,TN,Oddanchatram,10.52983,77.941014
847122,Darbhanga,BR,Darbhanga,26.320006,85.88521
571247,Madikeri,KA,Madikeri,12.38613,75.528409
400037,Mumbai,MH,Mumbai,19.024028,72.872052
110601,Delhi,DL,Delhi,28.676345,77.161941
712412,Khanakul,WB,Khanakul,22.75721,87.897896
451442,Thikri,MP,Thikri,22.065933,75.406896
515767,Kalyandurg,AP,Kalyandurg,14.449822,76.980901
680515,Guruvayoor,KL,Guruvayoor,10.617941,75.998739
462037,Bhopal,MP,Bhopal,23.295388,77.420206
605006,Pondicherry,PU,Pondicherry,11.95382,79.798822
110055,Delhi,DL,Delhi,28.648803,77.213199
560087,Bangalore,KA,Bangalore,12.930204,77.739698
600028,Chennai,TN,Chennai,13.020448,80.26026
400002,Mumbai,MH,Mumbai,18.94951,72.829958
380018,Ahmedabad,GJ,Ahmedabad,23.033174,72.610277
829206,Latehar,JH,Latehar,23.745167,84.503016
125076,Sirsa,HR,Sirsa,29.524157,74.836857
685514,Kattappana,KL,Kattappana,9.756331,77.116167
456004,Ujjain,MP,Ujjain,23.198917,75.776291
246721,Bijnor,UP,Bijnor,29.490535,78.128281
412105,Pune,MH,Pune,18.67926,73.848534
524131,Gudur,AP,Gudur,14.044784,79.756822
277306,Ballia,UP,Ballia,25.98035,84.088074
403504,Goa,GA,Goa,15.588009,73.953582
793010,Shillong,ML,Shillong,25.512868,91.876686
384012,Mehsana,GJ,Mehsana,23.530428,72.457817
813214,Kahalgaon,BR,Kahalgaon,25.261085,87.233949
713346,Dubrajpur,WB,Dubrajpur,23.715835,87.274375
803117,Rajgir,BR,Rajgir,25.078931,85.426223
365650,Visavadar,GJ,Visavadar,21.328453,71.027107
464671,Bareli,MP,Bareli,23.095481,78.320199
825318,Domchanch,JH,Domchanch,24.471235,85.694134
505460,Koratla,TS,Koratla,18.904095,78.807259
700151,Kolkata,WB,Kolkata,22.421411,88.396839
785662,Moranhat,AS,Moranhat,27.128057,94.740679
416002,Kolhapur,MH,Kolhapur,16.696387,74.223974
416811,Talere,MH,Talere,16.437809,73.664371
486441,Raipur Karchulion,MP,Raipur Karchulion,24.729301,81.415096
331802,Ratangarh,RJ,Ratangarh,28.028502,74.473822
450445,Burhanpur,MP,Burhanpur,21.211947,76.200097
413303,Pandharpur,MH,Pandharpur,17.845272,75.407693
680693,Chalakudy,KL,Chalakudy,10.340411,76.317425
721452,Contai,WB,Contai,21.813119,87.644557
680027,Arimbur,KL,Arimbur,10.494498,76.213159
335703,Srivijaynagar,RJ,Srivijaynagar,29.174809,73.376661
852161,Sonbarsa-BH,BR,Sonbarsa-BH,25.603935,86.734987
754214,Kendrapara,OR,Kendrapara,20.612784,86.399043
401208,Mumbai,MH,Mumbai,19.412227,72.862498
232328,Gahmar,UP,Gahmar,25.537455,83.714465
445205,Mahagaon,MH,Mahagaon,19.786127,77.77338
673636,Kozhikode,KL,Kozhikode,11.116257,75.893594
136156,Kurukshetra,HR,Kurukshetra,30.073456,76.985401
506003,Warangal,TS,Warangal,17.968416,79.504231
205141,Shikohabad,UP,Shikohabad,27.098616,78.579004
841207,Dighwara,BR,Dighwara,25.743298,84.998969
767018,Birmaharajpur,OR,Birmaharajpur,20.865934,84.046963
822133,Garhwa,JH,Garhwa,24.182171,83.703961
311030,Raila,RJ,Raila,25.634669,74.596727
271871,Bahraich,UP,Bahraich,27.397509,81.79219
250003,Meerut,UP,Meerut,28.990321,77.727022
431124,Ambajogai,MH,Ambajogai,18.820201,76.113863
442504,Sironcha,MH,Sironcha,18.848171,79.962646
531040,Pedabayalu,AP,Pedabayalu,18.286629,82.587814
751014,Bhubaneshwar,OR,Bhubaneshwar,20.251901,85.841035
271506,Colonejganj,UP,Colonejganj,27.133564,81.69816
261505,Mohammadi,UP,Mohammadi,27.772318,80.174941
766012,Kesinga,OR,Kesinga,20.189312,83.220495
605758,Thirukoilure,TN,Thirukoilure,12.046889,79.216664
302035,Jaipur,RJ,Jaipur,26.894204,75.793365
421005,Greater Thane,MH,Greater Thane,19.19852,73.169015
210504,Hamirpur-UP,UP,Hamirpur-UP,25.604574,80.127843
212302,Manda,UP,Manda,25.141895,82.1071
768004,Sambalpur,OR,Sambalpur,21.494149,83.99161
413802,Daund,MH,Daund,18.394784,74.53952
210505,Hamirpur-UP,UP,Hamirpur-UP,25.977609,79.989935
416013,Kolhapur,MH,Kolhapur,16.662255,74.229476
415704,Shringartali,MH,Shringartali,17.491325,73.262334
